"District","Income Streams","Cohort","Year","Status","Values"
"Kagadi NonGAC","Livestock Income/ Production","2022","Year 2","RTV",33.98
"Kagadi NonGAC","Livestock Income/ Production","2022","Year 2","Control",34.3517686
"Kagadi NonGAC","Livestock Value","2022","Year 2","RTV",202.71
"Kagadi NonGAC","Livestock Value","2022","Year 2","Control",96.9978211
"Kagadi NonGAC","PPI","2022","Year 2","RTV",22.38
"Kagadi NonGAC","PPI","2022","Year 2","Control",26.5986278
"Kaliro","Salaried Employment","2022","Year 2","RTV",24.26
"Kaliro","Salaried Employment","2022","Year 2","Control",15.88652996
"Kaliro","Self-Income / Business","2022","Year 2","RTV",65.17
"Kaliro","Self-Income / Business","2022","Year 2","Control",44.11122382
"Kaliro","Casual Labour Income","2022","Year 2","RTV",64.91
"Kaliro","Casual Labour Income","2022","Year 2","Control",50.63183827
"Kaliro","Remit and Gifts Income","2022","Year 2","RTV",37.38
"Kaliro","Remit and Gifts Income","2022","Year 2","Control",21.79002174
"Kaliro","Rent Income","2022","Year 2","RTV",7.82
"Kaliro","Rent Income","2022","Year 2","Control",7.1752047
"Kaliro","Perennial Crop Income","2022","Year 2","RTV",50.14
"Kaliro","Perennial Crop Income","2022","Year 2","Control",5.19560177
"Kaliro","Seasonal Crop Income","2022","Year 2","RTV",182.66
"Kaliro","Seasonal Crop Income","2022","Year 2","Control",77.57479983
"Kaliro","Season1 Value","2022","Year 2","RTV",238.04
"Kaliro","Season1 Value","2022","Year 2","Control",109.75859086
"Kaliro","Season2 Value","2022","Year 2","RTV",180.18
"Kaliro","Season2 Value","2022","Year 2","Control",73.2808311
"Kaliro","Perennial Value","2022","Year 2","RTV",88.26
"Kaliro","Perennial Value","2022","Year 2","Control",26.91274183
"Kaliro","Annual Agric Value","2022","Year 2","RTV",506.48
"Kaliro","Annual Agric Value","2022","Year 2","Control",183.03942196
"Kaliro","Livestock Income","2022","Year 2","RTV",74.34
"Kaliro","Livestock Income","2022","Year 2","Control",31.9164191
"Kaliro","Livestock Income/ Production","2022","Year 2","RTV",85.01
"Kaliro","Livestock Income/ Production","2022","Year 2","Control",36.83160641
"Kaliro","Livestock Value","2022","Year 2","RTV",406.1
"Kaliro","Livestock Value","2022","Year 2","Control",223.79863778
"Kaliro","PPI","2022","Year 2","RTV",22.07
"Kaliro","PPI","2022","Year 2","Control",28.52975871
"Kanungu","Salaried Employment","2018","Year 3","RTV",36.24
"Kanungu","Salaried Employment","2018","Year 3","Control",9.62399316473001
"Kanungu","Self-Income / Business","2018","Year 3","RTV",59.81
"Kanungu","Self-Income / Business","2018","Year 3","Control",23.365003417635
"Kanungu","Casual Labour Income","2018","Year 3","RTV",141.09
"Kanungu","Casual Labour Income","2018","Year 3","Control",122.262200956938
"Kanungu","Remit and Gifts Income","2018","Year 3","RTV",6.14
"Kanungu","Remit and Gifts Income","2018","Year 3","Control",17.8755980861244
"Kanungu","Rent Income","2018","Year 3","RTV",8.94
"Kanungu","Rent Income","2018","Year 3","Control",2.12918660287081
"Kanungu","Perennial Crop Income","2018","Year 3","RTV",113.95
"Kanungu","Perennial Crop Income","2018","Year 3","Control",86.7786397812714
"Kanungu","Seasonal Crop Income","2018","Year 3","RTV",164.9
"Kanungu","Seasonal Crop Income","2018","Year 3","Control",76.2917532467532
"Kanungu","Season1 Value","2018","Year 3","RTV",182.59
"Kanungu","Season1 Value","2018","Year 3","Control",103.765345181135
"Kanungu","Season2 Value","2018","Year 3","RTV",146.69
"Kanungu","Season2 Value","2018","Year 3","Control",68.5982467532468
"Kanungu","Perennial Value","2018","Year 3","RTV",196.03
"Kanungu","Perennial Value","2018","Year 3","Control",182.726384142174
"Kanungu","Annual Agric Value","2018","Year 3","RTV",525.32
"Kanungu","Annual Agric Value","2018","Year 3","Control",355.089976076555
"Kanungu","Livestock Income","2018","Year 3","RTV",42.44
"Kanungu","Livestock Income","2018","Year 3","Control",32.2891326042379
"Kanungu","Livestock Income/ Production","2018","Year 3","RTV",48.2
"Kanungu","Livestock Income/ Production","2018","Year 3","Control",37.3335618591934
"Kanungu","Livestock Value","2018","Year 3","RTV",279.95
"Kanungu","Livestock Value","2018","Year 3","Control",190.199908407382
"Kanungu","PPI","2018","Year 3","RTV",25.47
"Kanungu","PPI","2018","Year 3","Control",29.96
"Kanungu","Salaried Employment","2019","Year 3","RTV",25.56
"Kanungu","Salaried Employment","2019","Year 3","Control",36.27
"Kanungu","Self-Income / Business","2019","Year 3","RTV",94.28
"Kanungu","Self-Income / Business","2019","Year 3","Control",47.06
"Kanungu","Casual Labour Income","2019","Year 3","RTV",89.35
"Kanungu","Casual Labour Income","2019","Year 3","Control",114.78
"Kanungu","Remit and Gifts Income","2019","Year 3","RTV",26.41
"Kanungu","Remit and Gifts Income","2019","Year 3","Control",17.38
"Kanungu","Rent Income","2019","Year 3","RTV",10.73
"Kanungu","Rent Income","2019","Year 3","Control",3.93
"Kanungu","Perennial Crop Income","2019","Year 3","RTV",158.7
"Kanungu","Perennial Crop Income","2019","Year 3","Control",58.24
"Kanungu","Seasonal Crop Income","2019","Year 3","RTV",196.19
"Kanungu","Seasonal Crop Income","2019","Year 3","Control",79.21
"Kanungu","Season1 Value","2019","Year 3","RTV",231.3
"Kanungu","Season1 Value","2019","Year 3","Control",123.3
"Kanungu","Season2 Value","2019","Year 3","RTV",147.86
"Kanungu","Season2 Value","2019","Year 3","Control",68.03
"Kanungu","Perennial Value","2019","Year 3","RTV",240.72
"Kanungu","Perennial Value","2019","Year 3","Control",149.52
"Kanungu","Annual Agric Value","2019","Year 3","RTV",619.88
"Kanungu","Annual Agric Value","2019","Year 3","Control",340.85
"Kanungu","Livestock Income","2019","Year 3","RTV",31.45
"Kanungu","Livestock Income","2019","Year 3","Control",27.55
"Kanungu","Livestock Income/ Production","2019","Year 3","RTV",36.89
"Kanungu","Livestock Income/ Production","2019","Year 3","Control",30.89
"Kanungu","Livestock Value","2019","Year 3","RTV",271.84
"Kanungu","Livestock Value","2019","Year 3","Control",212.66
"Kanungu","PPI","2019","Year 3","RTV",19.09
"Kanungu","PPI","2019","Year 3","Control",29.73
"Rukungiri","Salaried Employment","2019","Year 3","RTV",55.44
"Rukungiri","Salaried Employment","2019","Year 3","Control",36.27
"Rukungiri","Self-Income / Business","2019","Year 3","RTV",76.56
"Rukungiri","Self-Income / Business","2019","Year 3","Control",47.06
"Rukungiri","Casual Labour Income","2019","Year 3","RTV",88.14
"Rukungiri","Casual Labour Income","2019","Year 3","Control",114.78
"Rukungiri","Remit and Gifts Income","2019","Year 3","RTV",29.24
"Rukungiri","Remit and Gifts Income","2019","Year 3","Control",17.38
"Rukungiri","Rent Income","2019","Year 3","RTV",8.72
"Rukungiri","Rent Income","2019","Year 3","Control",3.93
"Rukungiri","Perennial Crop Income","2019","Year 3","RTV",177.93
"Rukungiri","Perennial Crop Income","2019","Year 3","Control",58.24
"Rukungiri","Seasonal Crop Income","2019","Year 3","RTV",225.48
"Rukungiri","Seasonal Crop Income","2019","Year 3","Control",79.21
"Rukungiri","Season1 Value","2019","Year 3","RTV",232.55
"Rukungiri","Season1 Value","2019","Year 3","Control",123.3
"Rukungiri","Season2 Value","2019","Year 3","RTV",208.63
"Rukungiri","Season2 Value","2019","Year 3","Control",68.03
"Rukungiri","Perennial Value","2019","Year 3","RTV",332.53
"Rukungiri","Perennial Value","2019","Year 3","Control",149.52
"Rukungiri","Annual Agric Value","2019","Year 3","RTV",773.7
"Rukungiri","Annual Agric Value","2019","Year 3","Control",340.85
"Rukungiri","Livestock Income","2019","Year 3","RTV",28.99
"Rukungiri","Livestock Income","2019","Year 3","Control",27.55
"Rukungiri","Livestock Income/ Production","2019","Year 3","RTV",34.3
"Rukungiri","Livestock Income/ Production","2019","Year 3","Control",30.89
"Rukungiri","Livestock Value","2019","Year 3","RTV",491.49
"Rukungiri","Livestock Value","2019","Year 3","Control",212.66
"Rukungiri","PPI","2019","Year 3","RTV",19.51
"Rukungiri","PPI","2019","Year 3","Control",29.73
"Kanungu","Salaried Employment","2020","Year 3","RTV",82.48
"Kanungu","Salaried Employment","2020","Year 3","Control",23.905796
"Kanungu","Self-Income / Business","2020","Year 3","RTV",108.69
"Kanungu","Self-Income / Business","2020","Year 3","Control",82.427847
"Kanungu","Casual Labour Income","2020","Year 3","RTV",66.74
"Kanungu","Casual Labour Income","2020","Year 3","Control",69.67278
"Kanungu","Remit and Gifts Income","2020","Year 3","RTV",34.12
"Kanungu","Remit and Gifts Income","2020","Year 3","Control",37.394595
"Kanungu","Rent Income","2020","Year 3","RTV",14.08
"Kanungu","Rent Income","2020","Year 3","Control",8.579853
"Kanungu","Perennial Crop Income","2020","Year 3","RTV",210.85
"Kanungu","Perennial Crop Income","2020","Year 3","Control",89.61655
"Kanungu","Seasonal Crop Income","2020","Year 3","RTV",216.15
"Kanungu","Seasonal Crop Income","2020","Year 3","Control",81.824289
"Kanungu","Season1 Value","2020","Year 3","RTV",292.87
"Kanungu","Season1 Value","2020","Year 3","Control",173.106264
"Kanungu","Season2 Value","2020","Year 3","RTV",244.16
"Kanungu","Season2 Value","2020","Year 3","Control",95.105384
"Kanungu","Perennial Value","2020","Year 3","RTV",295.08
"Kanungu","Perennial Value","2020","Year 3","Control",170.935802
"Kanungu","Annual Agric Value","2020","Year 3","RTV",832.11
"Kanungu","Annual Agric Value","2020","Year 3","Control",439.14745
"Kanungu","Livestock Income","2020","Year 3","RTV",31.16
"Kanungu","Livestock Income","2020","Year 3","Control",28.03561
"Kanungu","Livestock Income/ Production","2020","Year 3","RTV",34.75
"Kanungu","Livestock Income/ Production","2020","Year 3","Control",30.466624
"Kanungu","Livestock Value","2020","Year 3","RTV",262.73
"Kanungu","Livestock Value","2020","Year 3","Control",241.17259
"Kanungu","PPI","2020","Year 3","RTV",20.59
"Kanungu","PPI","2020","Year 3","Control",27.645144
"Rukungiri","Salaried Employment","2020","Year 3","RTV",56.39
"Rukungiri","Salaried Employment","2020","Year 3","Control",23.905796
"Rukungiri","Self-Income / Business","2020","Year 3","RTV",70.15
"Rukungiri","Self-Income / Business","2020","Year 3","Control",82.427847
"Rukungiri","Casual Labour Income","2020","Year 3","RTV",109.76
"Rukungiri","Casual Labour Income","2020","Year 3","Control",69.67278
"Rukungiri","Remit and Gifts Income","2020","Year 3","RTV",45.83
"Rukungiri","Remit and Gifts Income","2020","Year 3","Control",37.394595
"Rukungiri","Rent Income","2020","Year 3","RTV",10.42
"Rukungiri","Rent Income","2020","Year 3","Control",8.579853
"Rukungiri","Perennial Crop Income","2020","Year 3","RTV",214.84
"Rukungiri","Perennial Crop Income","2020","Year 3","Control",89.61655
"Rukungiri","Seasonal Crop Income","2020","Year 3","RTV",206.94
"Rukungiri","Seasonal Crop Income","2020","Year 3","Control",81.824289
"Rukungiri","Season1 Value","2020","Year 3","RTV",236.05
"Rukungiri","Season1 Value","2020","Year 3","Control",173.106264
"Rukungiri","Season2 Value","2020","Year 3","RTV",265.1
"Rukungiri","Season2 Value","2020","Year 3","Control",95.105384
"Rukungiri","Perennial Value","2020","Year 3","RTV",385.93
"Rukungiri","Perennial Value","2020","Year 3","Control",170.935802
"Rukungiri","Annual Agric Value","2020","Year 3","RTV",887.09
"Rukungiri","Annual Agric Value","2020","Year 3","Control",439.14745
"Rukungiri","Livestock Income","2020","Year 3","RTV",25.52
"Rukungiri","Livestock Income","2020","Year 3","Control",28.03561
"Rukungiri","Livestock Income/ Production","2020","Year 3","RTV",27.34
"Rukungiri","Livestock Income/ Production","2020","Year 3","Control",30.466624
"Rukungiri","Livestock Value","2020","Year 3","RTV",228.12
"Rukungiri","Livestock Value","2020","Year 3","Control",241.17259
"Rukungiri","PPI","2020","Year 3","RTV",20.26
"Rukungiri","PPI","2020","Year 3","Control",27.645144
"Mitooma","Salaried Employment","2020","Year 3","RTV",49.31
"Mitooma","Salaried Employment","2020","Year 3","Control",50.32835
"Mitooma","Self-Income / Business","2020","Year 3","RTV",122.34
"Mitooma","Self-Income / Business","2020","Year 3","Control",63.864964
"Mitooma","Casual Labour Income","2020","Year 3","RTV",80.05
"Mitooma","Casual Labour Income","2020","Year 3","Control",101.994654
"Mitooma","Remit and Gifts Income","2020","Year 3","RTV",47.28
"Mitooma","Remit and Gifts Income","2020","Year 3","Control",29.736825
"Mitooma","Rent Income","2020","Year 3","RTV",5.56
"Mitooma","Rent Income","2020","Year 3","Control",4.348084
"Mitooma","Perennial Crop Income","2020","Year 3","RTV",261.96
"Mitooma","Perennial Crop Income","2020","Year 3","Control",78.579464
"Mitooma","Seasonal Crop Income","2020","Year 3","RTV",73.41
"Mitooma","Seasonal Crop Income","2020","Year 3","Control",30.053312
"Mitooma","Season1 Value","2020","Year 3","RTV",169.69
"Mitooma","Season1 Value","2020","Year 3","Control",90.824291
"Mitooma","Season2 Value","2020","Year 3","RTV",169.71
"Mitooma","Season2 Value","2020","Year 3","Control",57.668003
"Mitooma","Perennial Value","2020","Year 3","RTV",445.95
"Mitooma","Perennial Value","2020","Year 3","Control",208.959195
"Mitooma","Annual Agric Value","2020","Year 3","RTV",785.35
"Mitooma","Annual Agric Value","2020","Year 3","Control",357.45149
"Mitooma","Livestock Income","2020","Year 3","RTV",27.74
"Mitooma","Livestock Income","2020","Year 3","Control",10.592714
"Mitooma","Livestock Income/ Production","2020","Year 3","RTV",30.26
"Mitooma","Livestock Income/ Production","2020","Year 3","Control",11.841105
"Mitooma","Livestock Value","2020","Year 3","RTV",233.13
"Mitooma","Livestock Value","2020","Year 3","Control",93.930304
"Mitooma","PPI","2020","Year 3","RTV",19.7
"Mitooma","PPI","2020","Year 3","Control",25.099267
"Kagadi","Salaried Employment","2020","Year 3","RTV",16.65
"Kagadi","Salaried Employment","2020","Year 3","Control",50.32835
"Kagadi","Self-Income / Business","2020","Year 3","RTV",123.14
"Kagadi","Self-Income / Business","2020","Year 3","Control",63.864964
"Kagadi","Casual Labour Income","2020","Year 3","RTV",92.28
"Kagadi","Casual Labour Income","2020","Year 3","Control",101.994654
"Kagadi","Remit and Gifts Income","2020","Year 3","RTV",10.04
"Kagadi","Remit and Gifts Income","2020","Year 3","Control",29.736825
"Kagadi","Rent Income","2020","Year 3","RTV",13.88
"Kagadi","Rent Income","2020","Year 3","Control",4.348084
"Kagadi","Perennial Crop Income","2020","Year 3","RTV",123.89
"Kagadi","Perennial Crop Income","2020","Year 3","Control",78.579464
"Kagadi","Seasonal Crop Income","2020","Year 3","RTV",321.17
"Kagadi","Seasonal Crop Income","2020","Year 3","Control",30.053312
"Kagadi","Season1 Value","2020","Year 3","RTV",358.79
"Kagadi","Season1 Value","2020","Year 3","Control",90.824291
"Kagadi","Season2 Value","2020","Year 3","RTV",262.31
"Kagadi","Season2 Value","2020","Year 3","Control",57.668003
"Kagadi","Perennial Value","2020","Year 3","RTV",212.45
"Kagadi","Perennial Value","2020","Year 3","Control",208.959195
"Kagadi","Annual Agric Value","2020","Year 3","RTV",833.55
"Kagadi","Annual Agric Value","2020","Year 3","Control",357.45149
"Kagadi","Livestock Income","2020","Year 3","RTV",41.09
"Kagadi","Livestock Income","2020","Year 3","Control",10.592714
"Kagadi","Livestock Income/ Production","2020","Year 3","RTV",48.89
"Kagadi","Livestock Income/ Production","2020","Year 3","Control",11.841105
"Kagadi","Livestock Value","2020","Year 3","RTV",174.92
"Kagadi","Livestock Value","2020","Year 3","Control",93.930304
"Kagadi","PPI","2020","Year 3","RTV",19.96
"Kagadi","PPI","2020","Year 3","Control",25.099267
"Kanungu","Salaried Employment","2021","Year 3","RTV",60.68858
"Kanungu","Salaried Employment","2021","Year 3","Control",25.27
"Kanungu","Self-Income / Business","2021","Year 3","RTV",91.24542
"Kanungu","Self-Income / Business","2021","Year 3","Control",52.54
"Kanungu","Casual Labour Income","2021","Year 3","RTV",58.31522
"Kanungu","Casual Labour Income","2021","Year 3","Control",108.19
"Kanungu","Remit and Gifts Income","2021","Year 3","RTV",39.66624
"Kanungu","Remit and Gifts Income","2021","Year 3","Control",29.05
"Kanungu","Rent Income","2021","Year 3","RTV",9.11992
"Kanungu","Rent Income","2021","Year 3","Control",3.63
"Kanungu","Perennial Crop Income","2021","Year 3","RTV",315.04706
"Kanungu","Perennial Crop Income","2021","Year 3","Control",95.52
"Kanungu","Seasonal Crop Income","2021","Year 3","RTV",289.81602
"Kanungu","Seasonal Crop Income","2021","Year 3","Control",93.47
"Kanungu","Season1 Value","2021","Year 3","RTV",282.97905
"Kanungu","Season1 Value","2021","Year 3","Control",189.35
"Kanungu","Season2 Value","2021","Year 3","RTV",249.3295
"Kanungu","Season2 Value","2021","Year 3","Control",105.45
"Kanungu","Perennial Value","2021","Year 3","RTV",427.60526
"Kanungu","Perennial Value","2021","Year 3","Control",183.72
"Kanungu","Annual Agric Value","2021","Year 3","RTV",959.91381
"Kanungu","Annual Agric Value","2021","Year 3","Control",478.51
"Kanungu","Livestock Income","2021","Year 3","RTV",21.75211
"Kanungu","Livestock Income","2021","Year 3","Control",13.81
"Kanungu","Livestock Income/ Production","2021","Year 3","RTV",37.29563
"Kanungu","Livestock Income/ Production","2021","Year 3","Control",15.74
"Kanungu","Livestock Value","2021","Year 3","RTV",251.69258
"Kanungu","Livestock Value","2021","Year 3","Control",236.56
"Kanungu","PPI","2021","Year 3","RTV",17.35779
"Kanungu","PPI","2021","Year 3","Control",26.68
"Rukungiri","Salaried Employment","2021","Year 3","RTV",48.06858746
"Rukungiri","Salaried Employment","2021","Year 3","Control",25.27
"Rukungiri","Self-Income / Business","2021","Year 3","RTV",88.11624596
"Rukungiri","Self-Income / Business","2021","Year 3","Control",52.54
"Rukungiri","Casual Labour Income","2021","Year 3","RTV",71.67601564
"Rukungiri","Casual Labour Income","2021","Year 3","Control",108.19
"Rukungiri","Remit and Gifts Income","2021","Year 3","RTV",44.32389937
"Rukungiri","Remit and Gifts Income","2021","Year 3","Control",29.05
"Rukungiri","Rent Income","2021","Year 3","RTV",9.45202278
"Rukungiri","Rent Income","2021","Year 3","Control",3.63
"Rukungiri","Perennial Crop Income","2021","Year 3","RTV",305.62204657
"Rukungiri","Perennial Crop Income","2021","Year 3","Control",95.52
"Rukungiri","Seasonal Crop Income","2021","Year 3","RTV",197.08377953
"Rukungiri","Seasonal Crop Income","2021","Year 3","Control",93.47
"Rukungiri","Season1 Value","2021","Year 3","RTV",226.75050994
"Rukungiri","Season1 Value","2021","Year 3","Control",189.35
"Rukungiri","Season2 Value","2021","Year 3","RTV",223.96912715
"Rukungiri","Season2 Value","2021","Year 3","Control",105.45
"Rukungiri","Perennial Value","2021","Year 3","RTV",410.58511814
"Rukungiri","Perennial Value","2021","Year 3","Control",183.72
"Rukungiri","Annual Agric Value","2021","Year 3","RTV",861.30475523
"Rukungiri","Annual Agric Value","2021","Year 3","Control",478.51
"Rukungiri","Livestock Income","2021","Year 3","RTV",31.3749575
"Rukungiri","Livestock Income","2021","Year 3","Control",13.81
"Rukungiri","Livestock Income/ Production","2021","Year 3","RTV",42.38305286
"Rukungiri","Livestock Income/ Production","2021","Year 3","Control",15.74
"Rukungiri","Livestock Value","2021","Year 3","RTV",214.1759094
"Rukungiri","Livestock Value","2021","Year 3","Control",236.56
"Rukungiri","PPI","2021","Year 3","RTV",16.30778302
"Rukungiri","PPI","2021","Year 3","Control",26.68
"Mitooma","Salaried Employment","2021","Year 3","RTV",46.69450792
"Mitooma","Salaried Employment","2021","Year 3","Control",41.49482009
"Mitooma","Self-Income / Business","2021","Year 3","RTV",123.7713865
"Mitooma","Self-Income / Business","2021","Year 3","Control",66.48550606
"Mitooma","Casual Labour Income","2021","Year 3","RTV",50.96682689
"Mitooma","Casual Labour Income","2021","Year 3","Control",103.28703552
"Mitooma","Remit and Gifts Income","2021","Year 3","RTV",39.09726053
"Mitooma","Remit and Gifts Income","2021","Year 3","Control",35.20441256
"Mitooma","Rent Income","2021","Year 3","RTV",8.82777822
"Mitooma","Rent Income","2021","Year 3","Control",4.66028302
"Mitooma","Perennial Crop Income","2021","Year 3","RTV",271.4363985
"Mitooma","Perennial Crop Income","2021","Year 3","Control",86.6151835
"Mitooma","Seasonal Crop Income","2021","Year 3","RTV",210.0145274
"Mitooma","Seasonal Crop Income","2021","Year 3","Control",40.89228406
"Mitooma","Season1 Value","2021","Year 3","RTV",233.081412
"Mitooma","Season1 Value","2021","Year 3","Control",95.4352103
"Mitooma","Season2 Value","2021","Year 3","RTV",191.4116237
"Mitooma","Season2 Value","2021","Year 3","Control",76.72566914
"Mitooma","Perennial Value","2021","Year 3","RTV",397.9806687
"Mitooma","Perennial Value","2021","Year 3","Control",211.67878035
"Mitooma","Annual Agric Value","2021","Year 3","RTV",822.4737045
"Mitooma","Annual Agric Value","2021","Year 3","Control",383.83965979
"Mitooma","Livestock Income","2021","Year 3","RTV",26.59207312
"Mitooma","Livestock Income","2021","Year 3","Control",17.8577411
"Mitooma","Livestock Income/ Production","2021","Year 3","RTV",37.31694377
"Mitooma","Livestock Income/ Production","2021","Year 3","Control",22.04814014
"Mitooma","Livestock Value","2021","Year 3","RTV",209.718173
"Mitooma","Livestock Value","2021","Year 3","Control",114.02660218
"Mitooma","PPI","2021","Year 3","RTV",17.9728863
"Mitooma","PPI","2021","Year 3","Control",24.1576969697
"Rubanda","Salaried Employment","2021","Year 3","RTV",56.148007
"Rubanda","Salaried Employment","2021","Year 3","Control",34.49
"Rubanda","Self-Income / Business","2021","Year 3","RTV",74.247681
"Rubanda","Self-Income / Business","2021","Year 3","Control",31.3
"Rubanda","Casual Labour Income","2021","Year 3","RTV",47.062965
"Rubanda","Casual Labour Income","2021","Year 3","Control",99.05
"Rubanda","Remit and Gifts Income","2021","Year 3","RTV",36.059261
"Rubanda","Remit and Gifts Income","2021","Year 3","Control",18.18
"Rubanda","Rent Income","2021","Year 3","RTV",8.544501
"Rubanda","Rent Income","2021","Year 3","Control",2.72
"Rubanda","Perennial Crop Income","2021","Year 3","RTV",67.687374
"Rubanda","Perennial Crop Income","2021","Year 3","Control",11.73
"Rubanda","Seasonal Crop Income","2021","Year 3","RTV",369.310701
"Rubanda","Seasonal Crop Income","2021","Year 3","Control",109.15
"Rubanda","Season1 Value","2021","Year 3","RTV",354.293758
"Rubanda","Season1 Value","2021","Year 3","Control",160.71
"Rubanda","Season2 Value","2021","Year 3","RTV",297.180571
"Rubanda","Season2 Value","2021","Year 3","Control",148.39
"Rubanda","Perennial Value","2021","Year 3","RTV",133.73336
"Rubanda","Perennial Value","2021","Year 3","Control",35.16
"Rubanda","Annual Agric Value","2021","Year 3","RTV",785.20769
"Rubanda","Annual Agric Value","2021","Year 3","Control",344.26
"Rubanda","Livestock Income","2021","Year 3","RTV",68.200997
"Rubanda","Livestock Income","2021","Year 3","Control",9.11
"Rubanda","Livestock Income/ Production","2021","Year 3","RTV",83.413987
"Rubanda","Livestock Income/ Production","2021","Year 3","Control",9.86
"Rubanda","Livestock Value","2021","Year 3","RTV",342.296747
"Rubanda","Livestock Value","2021","Year 3","Control",111.37
"Rubanda","PPI","2021","Year 3","RTV",18.594166
"Rubanda","PPI","2021","Year 3","Control",24.4
"Kanungu","Salaried Employment","2018","Year 4","RTV",70.04
"Kanungu","Salaried Employment","2018","Year 4","Control",36.27
"Kanungu","Self-Income / Business","2018","Year 4","RTV",80.97
"Kanungu","Self-Income / Business","2018","Year 4","Control",47.06
"Kanungu","Casual Labour Income","2018","Year 4","RTV",102.55
"Kanungu","Casual Labour Income","2018","Year 4","Control",114.78
"Kanungu","Remit and Gifts Income","2018","Year 4","RTV",22.78
"Kanungu","Remit and Gifts Income","2018","Year 4","Control",17.38
"Kanungu","Rent Income","2018","Year 4","RTV",10.03
"Kanungu","Rent Income","2018","Year 4","Control",3.93
"Kanungu","Perennial Crop Income","2018","Year 4","RTV",143.62
"Kanungu","Perennial Crop Income","2018","Year 4","Control",58.24
"Kanungu","Seasonal Crop Income","2018","Year 4","RTV",186.32
"Kanungu","Seasonal Crop Income","2018","Year 4","Control",79.21
"Kanungu","Season1 Value","2018","Year 4","RTV",195.46
"Kanungu","Season1 Value","2018","Year 4","Control",123.3
"Kanungu","Season2 Value","2018","Year 4","RTV",158.08
"Kanungu","Season2 Value","2018","Year 4","Control",68.03
"Kanungu","Perennial Value","2018","Year 4","RTV",224.41
"Kanungu","Perennial Value","2018","Year 4","Control",149.52
"Kanungu","Annual Agric Value","2018","Year 4","RTV",577.95
"Kanungu","Annual Agric Value","2018","Year 4","Control",340.85
"Kanungu","Livestock Income","2018","Year 4","RTV",43.17
"Kanungu","Livestock Income","2018","Year 4","Control",27.55
"Kanungu","Livestock Income/ Production","2018","Year 4","RTV",51.03
"Kanungu","Livestock Income/ Production","2018","Year 4","Control",30.89
"Kanungu","Livestock Value","2018","Year 4","RTV",302.07
"Kanungu","Livestock Value","2018","Year 4","Control",212.66
"Kanungu","PPI","2018","Year 4","RTV",21.37
"Kanungu","PPI","2018","Year 4","Control",29.73
"Kanungu","Salaried Employment","2019","Year 4","RTV",34.09
"Kanungu","Salaried Employment","2019","Year 4","Control",23.905796
"Kanungu","Self-Income / Business","2019","Year 4","RTV",100.99
"Kanungu","Self-Income / Business","2019","Year 4","Control",82.427847
"Kanungu","Casual Labour Income","2019","Year 4","RTV",74.07
"Kanungu","Casual Labour Income","2019","Year 4","Control",69.67278
"Kanungu","Remit and Gifts Income","2019","Year 4","RTV",33.04
"Kanungu","Remit and Gifts Income","2019","Year 4","Control",37.394595
"Kanungu","Rent Income","2019","Year 4","RTV",6.42
"Kanungu","Rent Income","2019","Year 4","Control",8.579853
"Kanungu","Perennial Crop Income","2019","Year 4","RTV",187.54
"Kanungu","Perennial Crop Income","2019","Year 4","Control",89.61655
"Kanungu","Seasonal Crop Income","2019","Year 4","RTV",237.96
"Kanungu","Seasonal Crop Income","2019","Year 4","Control",81.824289
"Kanungu","Season1 Value","2019","Year 4","RTV",297.82
"Kanungu","Season1 Value","2019","Year 4","Control",173.106264
"Kanungu","Season2 Value","2019","Year 4","RTV",223.39
"Kanungu","Season2 Value","2019","Year 4","Control",95.105384
"Kanungu","Perennial Value","2019","Year 4","RTV",271.92
"Kanungu","Perennial Value","2019","Year 4","Control",170.935802
"Kanungu","Annual Agric Value","2019","Year 4","RTV",793.13
"Kanungu","Annual Agric Value","2019","Year 4","Control",439.14745
"Kanungu","Livestock Income","2019","Year 4","RTV",29.29
"Kanungu","Livestock Income","2019","Year 4","Control",28.03561
"Kanungu","Livestock Income/ Production","2019","Year 4","RTV",32.53
"Kanungu","Livestock Income/ Production","2019","Year 4","Control",30.466624
"Kanungu","Livestock Value","2019","Year 4","RTV",288.74
"Kanungu","Livestock Value","2019","Year 4","Control",241.17259
"Kanungu","PPI","2019","Year 4","RTV",18.35
"Kanungu","PPI","2019","Year 4","Control",27.645144
"Rukungiri","Salaried Employment","2019","Year 4","RTV",55.81
"Rukungiri","Salaried Employment","2019","Year 4","Control",23.905796
"Rukungiri","Self-Income / Business","2019","Year 4","RTV",90.62
"Rukungiri","Self-Income / Business","2019","Year 4","Control",82.427847
"Rukungiri","Casual Labour Income","2019","Year 4","RTV",84.82
"Rukungiri","Casual Labour Income","2019","Year 4","Control",69.67278
"Rukungiri","Remit and Gifts Income","2019","Year 4","RTV",28.09
"Rukungiri","Remit and Gifts Income","2019","Year 4","Control",37.394595
"Rukungiri","Rent Income","2019","Year 4","RTV",6.74
"Rukungiri","Rent Income","2019","Year 4","Control",8.579853
"Rukungiri","Perennial Crop Income","2019","Year 4","RTV",214.16
"Rukungiri","Perennial Crop Income","2019","Year 4","Control",89.61655
"Rukungiri","Seasonal Crop Income","2019","Year 4","RTV",249.89
"Rukungiri","Seasonal Crop Income","2019","Year 4","Control",81.824289
"Rukungiri","Season1 Value","2019","Year 4","RTV",291.23
